filename,object_location,title,creator,date,archival_date,description,subject,location,latitude,longitude,source,identifier,type,format_original,format,finding_aid,digital_collection,contributing_institution,language,rights,rightsstatement,filename_original,display_template,image_small,image_thumb,objectid,parentid
mg632-f36_025.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_025.jpg,Evans and Matheson Talking to Each Other,,,undated,Governor John Evans and Utah Governor Scott Matheson are looking to the left and talking.,governors (public officers); Utah,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_025,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_025_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_025_th.jpg,plastino0025,
mg632-f36_026.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_026.jpg,Governor Evans and Governor Andrus are Smiling at the Camera,,,undated,Idaho governors John V. Evans and Cecil D Andrus are posing for a picture. ,governors (public officers); Idaho,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_026,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_026_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_026_th.jpg,plastino0026,
mg632-f36_027.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_027.jpg,Governor John V Evans is Sitting at Desk Working,,,undated,"Governor John V Evans is at his desk working on the budget. Notes read on back ""100%  3x71/2 Page C-8 Battling the Budget Governor John V Evans""",governors (public officers); budgets,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_027,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_027_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_027_th.jpg,plastino0027,
mg632-f36_028.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_028.jpg,Senator Church and Governor Evans Along with their Wives Pose for Picture,,,undated,"Senator Church (D) and his wife Bethine Church join Governor John Evans (D) and his wife Lola Evans where they wear ""Vote BILYEU Congress"" stickers as they smile for a picture. ",senators; governors; wives;,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_028,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_028_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_028_th.jpg,plastino0028,
mg632-f36_029.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_029.jpg,4 Officials are Talking about Energy Needs,,1980,,"Senator Bob Saxuik, Governor John V Evans, Member of Northwest Power Planning Council Chris Carlson and BPA Administrator Peter Johnson are sitting at a desk and discussing energy needs. Notes read on back ""FRI. P. A-2 about 1980. 4x5 3/8 86%""",senators; governors; ,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_029,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_029_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_029_th.jpg,plastino0029,
mg632-f36_030.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_030.jpg,Idaho's Top Republicans At a Dinner,,,undated,"Senator James McClure and Senator Steve Symms join representative George Hansen, Governor Phillip Ball, and republican state chairman Dennis Olsen as they pose for a picture. In addition, Senator Hansens wife,Connie Hansen, and Senator Symms wife, Fran Symms, are also pictured. Text back translation ""Idaho's Top Republicans Front Row: Connie & Rep. George Hansen (R), Fran & Senator Steve Symms (R), Back Row: Senator James McClure (R), Republican State Chairman Dennis Olsen, Governor Phillip E. Ball (R)"" Notes read on back ""100% 4x4 1/2 Page. B-8""",senators; wives; governors (public officers),,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_030,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_030_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_030_th.jpg,plastino0030,
mg632-f36_031.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_031.jpg,Idaho Republlican Senators and 2nd District Congressman During Interview,,,undated,"Idaho republican sentators Steve Symms and James McClure are talking with 2nd District Idaho Congressman George V. Hansen as they get interviewed by a person off camera. Notes read on back ""Page B-7 4x4 3/4 Idaho's Republicans 98""",senators; congressman,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_031,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_031_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_031_th.jpg,plastino0031,
mg632-f36_032.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_032.jpg,Representative Hansen and Senator Craig Talking at a Table,,,undated,"Idaho Representative George Hansen and Senator Larry Craig are sitting at a desk reading a file while answering a question into the microphone. There are a group of people behind them listening. Notes read on back ""A-13 Idaho's Congressmen 100% 4x5"" ",senators; representatives ,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_032,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_032_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_032_th.jpg,plastino0032,
mg632-f36_033.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_033.jpg,Representative Hansen At a Desk Covered in Files,,,undated,"Idaho Representative Orval Hansen (R) is at this desk staring at a file while papers fill his desk.  Notes read on back ""2 Col x 3 1/2 46""",representatives; ,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_033,Image;StillImage,black-and-white photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_033_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_033_th.jpg,plastino0033,
mg632-f36_034.jpg,https://objects.lib.uidaho.edu/plastino/mg632-f36_034.jpg,President Kennedy and Congressman Harding Are Having a Conversation,,,undated,President John F. Kennedy and 2nd District Idaho Congressman Ralph Harding (D) are caught up in conversation in an office.,presidents; congressman,,,,"Ben J. Plastino Papers, 1947-1998, MG 632, University of Idaho Library Special Collections and Archives, https://www.lib.uidaho.edu/special-collections/",mg632-f36_034,Image;StillImage,color photograph,image/jpeg,https://archiveswest.orbiscascade.org/ark:80444/xv470833,,,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,https://objects.lib.uidaho.edu/plastino/small/mg632-f36_034_sm.jpg,https://objects.lib.uidaho.edu/plastino/thumbs/mg632-f36_034_th.jpg,plastino0034,
